round,arm_pulled,reward,cum_reward,regret
500,20,21,10336,117.6290322580644
501,20,22,10358,116.53629032257959
502,20,25,10383,112.4435483870966
503,20,25,10408,108.35080645161179
504,20,19,10427,110.2580645161288
505,20,22,10449,109.16532258064399
506,20,20,10469,110.072580645161
507,20,23,10492,107.97983870967619
508,20,20,10512,108.8870967741932
509,20,22,10534,107.79435483870839
510,20,17,10551,111.7016129032254
511,20,22,10573,110.60887096774059
512,20,18,10591,113.5161290322576
513,20,27,10618,107.4233870967746
514,20,19,10637,109.3306451612898
515,20,21,10658,109.2379032258068
516,20,25,10683,105.145161290322
517,20,18,10701,108.052419354839
518,20,25,10726,103.9596774193542
519,20,24,10750,100.8669354838712
520,20,28,10778,93.77419354838639
521,20,17,10795,97.6814516129034
522,20,16,10811,102.58870967741859
523,20,25,10836,98.4959677419356
524,20,24,10860,95.40322580645079
525,20,15,10875,101.3104838709678
526,20,21,10896,101.21774193548299
527,20,17,10913,105.125
528,20,21,10934,105.03225806451519
529,20,20,10954,105.9395161290322
530,20,29,10983,97.84677419354739
531,20,14,10997,104.7540322580644
532,20,20,11017,105.66129032257959
533,20,22,11039,104.5685483870966
534,20,23,11062,102.47580645161179
535,20,24,11086,99.3830645161288
536,20,24,11110,96.29032258064399
537,20,21,11131,96.197580645161
538,20,20,11151,97.10483870967619
539,20,24,11175,94.0120967741932
540,20,19,11194,95.91935483870839
541,20,13,11207,103.8266129032254
542,20,20,11227,104.73387096774059
543,20,25,11252,100.6411290322576
544,20,22,11274,99.54838709677279
545,20,20,11294,100.4556451612898
546,20,13,11307,108.3629032258068
547,20,20,11327,109.270161290322
548,20,25,11352,105.177419354839
549,20,19,11371,107.0846774193542
550,20,23,11394,104.9919354838712
551,20,23,11417,102.89919354838639
552,20,19,11436,104.8064516129034
553,20,20,11456,105.71370967741859
554,20,14,11470,112.6209677419356
555,20,17,11487,116.52822580645079
556,20,20,11507,117.4354838709678
557,20,23,11530,115.34274193548299
558,20,18,11548,118.25
559,20,23,11571,116.15725806451519
560,20,14,11585,123.0645161290322
561,20,28,11613,115.97177419354739
562,20,23,11636,113.8790322580644
563,20,11,11647,123.78629032257959
564,20,19,11666,125.6935483870966
565,20,24,11690,122.60080645161179
566,20,19,11709,124.5080645161288
567,20,19,11728,126.41532258064399
568,20,16,11744,131.322580645161
569,20,22,11766,130.2298387096762
570,20,21,11787,130.1370967741932
571,20,25,11812,126.04435483870839
572,20,23,11835,123.9516129032254
573,20,19,11854,125.85887096774059
574,20,28,11882,118.7661290322576
575,20,25,11907,114.67338709677279
576,20,25,11932,110.5806451612898
577,20,16,11948,115.4879032258068
578,20,27,11975,109.395161290322
579,20,25,12000,105.302419354839
580,20,22,12022,104.2096774193542
581,20,33,12055,92.1169354838712
582,20,20,12075,93.02419354838639
583,20,30,12105,83.9314516129034
584,20,20,12125,84.83870967741859
585,20,22,12147,83.7459677419356
