round,arm_pulled,reward,cum_reward,regret
477,13,21,10868,171.72903225806476
478,13,21,10889,173.87311827957092
479,13,24,10913,173.01720430107525
480,13,20,10933,176.1612903225814
481,13,24,10957,175.30537634408574
482,13,23,10980,175.4494623655919
483,13,23,11003,175.59354838709623
484,13,19,11022,179.7376344086024
485,13,30,11052,172.88172043010854
486,13,24,11076,172.02580645161288
487,13,23,11099,172.16989247311903
488,13,26,11125,169.31397849462337
489,13,26,11151,166.45806451612953
490,13,25,11176,164.60215053763386
491,13,19,11195,168.74623655914002
492,13,26,11221,165.89032258064617
493,13,24,11245,165.0344086021505
494,13,31,11276,157.17849462365666
495,13,30,11306,150.322580645161
496,13,23,11329,150.46666666666715
497,13,30,11359,143.6107526881715
498,13,18,11377,148.75483870967764
499,13,23,11400,148.8989247311838
500,13,25,11425,147.04301075268813
501,13,30,11455,140.1870967741943
502,13,20,11475,143.33118279569862
503,13,31,11506,135.47526881720478
504,13,22,11528,136.6193548387091
505,13,20,11548,139.76344086021527
506,13,25,11573,137.90752688172142
507,13,23,11596,138.05161290322576
508,13,20,11616,141.19569892473191
509,13,28,11644,136.33978494623625
510,13,25,11669,134.4838709677424
511,13,18,11687,139.62795698924674
512,13,21,11708,141.7720430107529
513,13,18,11726,146.91612903225905
514,13,29,11755,141.0602150537634
515,13,26,11781,138.20430107526954
516,13,20,11801,141.34838709677388
517,13,24,11825,140.49247311828003
518,13,21,11846,142.63655913978437
519,13,18,11864,147.78064516129052
520,13,24,11888,146.92473118279668
521,13,24,11912,146.068817204301
522,13,18,11930,151.21290322580717
523,13,24,11954,150.3569892473115
524,13,19,11973,154.50107526881766
525,13,18,11991,159.645161290322
526,13,21,12012,161.78924731182815
527,13,31,12043,153.9333333333343
528,13,22,12065,155.07741935483864
529,13,20,12085,158.2215053763448
530,13,24,12109,157.36559139784913
531,13,25,12134,155.50967741935528
532,13,29,12163,149.65376344085962
533,13,22,12185,150.79784946236578
534,13,31,12216,142.94193548387193
535,13,25,12241,141.08602150537627
536,13,21,12262,143.23010752688242
537,13,26,12288,140.37419354838676
538,13,17,12305,146.5182795698929
539,13,22,12327,147.66236559139725
540,13,29,12356,141.8064516129034
541,13,19,12375,145.95053763440956
542,13,26,12401,143.0946236559139
543,13,24,12425,142.23870967742005
544,13,24,12449,141.38279569892438
545,13,20,12469,144.52688172043054
546,13,34,12503,133.67096774193487
547,13,28,12531,128.81505376344103
548,13,16,12547,135.95913978494718
549,13,16,12563,143.10322580645152
550,13,20,12583,146.24731182795767
551,13,21,12604,148.391397849462
552,13,19,12623,152.53548387096816
553,13,23,12646,152.6795698924725
554,13,23,12669,152.82365591397866
555,13,17,12686,158.9677419354848
556,13,23,12709,159.11182795698915
557,13,21,12730,161.2559139784953
558,13,25,12755,159.39999999999964
559,13,22,12777,160.5440860215058
560,13,22,12799,161.68817204301013
561,13,24,12823,160.83225806451628
562,13,22,12845,161.97634408602244
563,13,19,12864,166.12043010752677
564,13,26,12890,163.26451612903293
565,13,24,12914,162.40860215053726
566,13,22,12936,163.55268817204342
567,13,31,12967,155.69677419354775
568,13,25,12992,153.8408602150539
569,13,24,13016,152.98494623656006
570,13,31,13047,145.1290322580644
571,13,28,13075,140.27311827957055
572,13,24,13099,139.4172043010749
573,13,24,13123,138.56129032258104
574,13,24,13147,137.70537634408538
575,13,25,13172,135.84946236559153
576,13,28,13200,130.9935483870977
577,13,21,13221,133.13763440860203
578,13,16,13237,140.28172043010818
