round,arm_pulled,reward,cum_reward,regret
693,7,16,11622,154.82110552763697
694,7,11,11633,160.81507537688412
695,7,19,11652,158.80904522612946
696,7,20,11672,155.8030150753766
697,7,16,11688,156.79698492462194
698,7,14,11702,159.7909547738691
699,7,14,11716,162.78492462311442
700,7,14,11730,165.77889447236157
701,7,13,11743,169.7728643216069
702,7,22,11765,164.76683417085405
703,7,24,11789,157.76080402009939
704,7,18,11807,156.75477386934654
705,7,26,11833,147.74874371859187
706,7,16,11849,148.74271356783902
707,7,14,11863,151.73668341708435
708,7,18,11881,150.7306532663315
709,7,20,11901,147.72462311557683
710,7,17,11918,147.71859296482398
711,7,11,11929,153.71256281406932
712,7,20,11949,150.70653266331647
713,7,16,11965,151.7005025125618
714,7,21,11986,147.69447236180895
715,7,22,12008,142.68844221105428
716,7,15,12023,144.68241206030143
717,7,15,12038,146.67638190954676
718,7,14,12052,149.6703517587939
719,7,17,12069,149.66432160803924
720,7,21,12090,145.6582914572864
721,7,14,12104,148.65226130653173
722,7,16,12120,149.64623115577888
723,7,10,12130,156.6402010050242
724,7,19,12149,154.63417085427136
725,7,20,12169,151.6281407035167
726,7,19,12188,149.62211055276384
727,7,15,12203,151.61608040200917
728,7,22,12225,146.61005025125633
729,7,16,12241,147.60402010050166
730,7,19,12260,145.5979899497488
731,7,17,12277,145.59195979899414
732,7,16,12293,146.5859296482413
733,7,22,12315,141.57989949748662
734,7,24,12339,134.57386934673377
735,7,23,12362,128.5678391959791
736,7,12,12374,133.56180904522625
737,7,26,12400,124.55577889447159
738,7,17,12417,124.54974874371874
739,7,15,12432,126.54371859296407
740,7,20,12452,123.53768844221122
741,7,14,12466,126.53165829145655
742,7,15,12481,128.5256281407037
743,7,12,12493,133.51959798994903
744,7,19,12512,131.51356783919618
745,7,15,12527,133.50753768844152
746,7,22,12549,128.50150753768867
747,7,15,12564,130.495477386934
748,7,19,12583,128.48944723618115
749,7,25,12608,120.48341708542648
750,7,20,12628,117.47738693467363
751,7,14,12642,120.47135678391896
752,7,21,12663,116.46532663316611
753,7,15,12678,118.45929648241145
754,7,17,12695,118.4532663316586
755,7,14,12709,121.44723618090393
756,7,15,12724,123.44120603015108
757,7,16,12740,124.43517587939641
758,7,18,12758,123.42914572864356
759,7,19,12777,121.4231155778889
760,7,22,12799,116.41708542713604
761,7,18,12817,115.41105527638138
762,7,18,12835,114.40502512562853
763,7,12,12847,119.39899497487386
764,7,17,12864,119.39296482412101
765,7,17,12881,119.38693467336634
766,7,14,12895,122.38090452261349
767,7,17,12912,122.37487437185882
768,7,19,12931,120.36884422110597
769,7,19,12950,118.3628140703513
770,7,21,12971,114.35678391959664
771,7,17,12988,114.35075376884379
772,7,22,13010,109.34472361808912
773,7,22,13032,104.33869346733627
774,7,21,13053,100.3326633165816
775,7,14,13067,103.32663316582875
776,7,28,13095,92.32060301507408
777,7,17,13112,92.31457286432124
778,7,17,13129,92.30854271356657
779,7,15,13144,94.30251256281372
780,7,20,13164,91.29648241205905
781,7,20,13184,88.2904522613062
782,7,19,13203,86.28442211055153
783,7,10,13213,93.27839195979868
784,7,13,13226,97.27236180904401
785,7,17,13243,97.26633165829116
786,7,13,13256,101.2603015075365
787,7,15,13271,103.25427135678365
788,7,18,13289,102.24824120602898
789,7,19,13308,100.24221105527613
790,7,18,13326,99.23618090452146
791,7,17,13343,99.23015075376861
792,7,11,13354,105.22412060301394
793,7,17,13371,105.2180904522611
794,7,27,13398,95.21206030150643
795,7,14,13412,98.20603015075358
796,7,17,13429,98.19999999999891
797,7,20,13449,95.19396984924606
798,7,9,13458,103.18793969849139
799,7,22,13480,98.18190954773854
800,7,21,13501,94.17587939698387
801,7,9,13510,102.16984924623102
802,7,20,13530,99.16381909547636
803,7,18,13548,98.1577889447235
804,7,14,13562,101.15175879396884
805,7,22,13584,96.14572864321599
806,7,17,13601,96.13969849246132
807,7,13,13614,100.13366834170847
808,7,13,13627,104.1276381909538
809,7,18,13645,103.12160804020095
810,7,18,13663,102.11557788944629
811,7,22,13685,97.10954773869344
812,7,19,13704,95.10351758793877
813,7,17,13721,95.09748743718592
814,7,17,13738,95.09145728643125
815,7,24,13762,88.0854271356784
816,7,18,13780,87.07939698492373
817,7,17,13797,87.07336683417088
818,7,26,13823,78.06733668341622
819,7,15,13838,80.06130653266337
